Sample_ID,Latitude_deg_SAR,Longitude_deg_SAR,Incidence_Angle_deg_SAR,Ground_Range_m_SAR,Slant_Range_m_SAR,Sat_Pos_X_m_SAR_OAT,Sat_Pos_Y_m_SAR_OAT,Sat_Pos_Z_m_SAR_OAT,Power_LH_DFSAR,Power_LV_DFSAR,CPR_DFSAR,DOP_DFSAR,Reflectance_OHRC,Elevation_m_TMC2,Slope_deg_TMC2,Reflectance_IIRS_1500nm,Reflectance_IIRS_2000nm,IIRS_Band_Ratio,IIRS_H2O_Absorption_Depth,Hazard_Class_Label
F2_0146,-86.5561,-144.0383,25.81,40342.53,95760.76,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.8,0.9,,,,,safe_flat
F2_0147,-86.5569,-143.7309,26.13,40889.54,96003.99,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.8,0.9,,,,,safe_flat
F2_0148,-86.5576,-143.4189,26.45,41444.9,96253.63,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.9,0.9,,,,,safe_flat
F2_0149,-86.5515,-145.7837,23.98,37255.56,94438.76,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.6,1.0,,,,,safe_flat
F2_0150,-86.5528,-145.5024,24.28,37755.45,94646.92,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.5,1.0,,,,,safe_flat
F2_0151,-86.554,-145.2057,24.59,38282.69,94868.97,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.5,1.0,,,,,safe_flat
F2_0152,-86.5552,-144.8968,24.91,38831.62,95102.86,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.6,1.0,,,,,safe_flat
F2_0153,-86.5563,-144.5957,25.23,39366.76,95333.52,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.6,1.0,,,,,safe_flat
F2_0154,-86.5573,-144.2769,25.56,39933.46,95580.61,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.7,0.9,,,,,safe_flat
F2_0155,-86.5582,-143.9592,25.89,40498.25,95829.73,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.7,0.9,,,,,safe_flat
F2_0156,-86.5591,-143.6353,26.23,41074.27,96086.72,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.8,0.9,,,,,safe_flat
F2_0157,-86.5597,-143.3323,26.54,41613.19,96329.82,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.8,0.9,,,,,safe_flat
F2_0158,-86.5537,-145.7174,24.06,37391.28,94495.05,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.5,1.0,,,,,safe_flat
F2_0159,-86.555,-145.4297,24.36,37901.95,94708.36,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.5,1.0,,,,,safe_flat
F2_0160,-86.5562,-145.129,24.67,38435.9,94933.97,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.5,1.0,,,,,safe_flat
F2_0161,-86.5574,-144.8255,24.99,38974.83,95164.34,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.5,1.0,,,,,safe_flat
F2_0162,-86.5584,-144.5213,25.31,39514.95,95397.86,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.5,1.0,,,,,safe_flat
F2_0163,-86.5594,-144.2099,25.63,40068.01,95639.7,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.6,1.0,,,,,safe_flat
F2_0164,-86.5604,-143.8799,25.98,40654.27,95899.05,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.7,0.9,,,,,safe_flat
F2_0165,-86.5612,-143.5566,26.31,41228.69,96156.12,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.7,0.9,,,,,safe_flat
F2_0166,-86.5618,-143.2488,26.63,41775.64,96403.6,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.8,0.9,,,,,safe_flat
F2_0167,-86.5559,-145.6514,24.13,37526.16,94551.15,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.4,1.0,,,,,safe_flat
F2_0168,-86.5572,-145.3548,24.44,38052.26,94771.61,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.4,1.0,,,,,safe_flat
F2_0169,-86.5585,-145.0503,24.76,38592.48,95000.63,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.4,1.0,,,,,safe_flat
F2_0170,-86.5596,-144.7514,25.07,39122.69,95228.0,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.4,1.0,,,,,safe_flat
F2_0171,-86.5606,-144.4442,25.39,39667.75,95464.4,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.4,1.0,,,,,safe_flat
F2_0172,-86.5615,-144.1414,25.7,40205.1,95700.07,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.5,1.0,,,,,safe_flat
F2_0173,-86.5625,-143.8016,26.06,40808.31,95967.7,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.6,1.0,,,,,safe_flat
F2_0174,-86.5632,-143.4939,26.38,41354.55,96212.83,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.6,0.9,,,,,safe_flat
F2_0175,-86.5569,-145.862,23.91,37170.83,94403.71,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.3,1.0,,,,,safe_flat
F2_0176,-86.5582,-145.5834,24.2,37664.64,94608.93,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.3,1.0,,,,,safe_flat
F2_0177,-86.5595,-145.2803,24.52,38201.66,94834.68,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.3,1.0,,,,,safe_flat
F2_0178,-86.5606,-144.9795,24.83,38734.84,95061.43,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.3,1.0,,,,,safe_flat
F2_0179,-86.5618,-144.6749,25.15,39274.78,95293.7,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.3,1.0,,,,,safe_flat
F2_0180,-86.5628,-144.3605,25.48,39832.22,95536.26,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.4,1.0,,,,,safe_flat
F2_0181,-86.5637,-144.0529,25.8,40377.52,95776.24,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.4,1.0,,,,,safe_flat
F2_0182,-86.5646,-143.7212,26.15,40965.89,96038.14,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.5,1.0,,,,,safe_flat
F2_0183,-86.5653,-143.4132,26.46,41512.22,96284.08,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.6,1.0,,,,,safe_flat
F2_0184,-86.5591,-145.7953,23.98,37307.4,94460.24,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.2,1.0,,,,,safe_flat
F2_0185,-86.5604,-145.5169,24.27,37800.12,94665.63,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.1,1.0,,,,,safe_flat
F2_0186,-86.5617,-145.2047,24.6,38353.0,94898.77,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.2,1.0,,,,,safe_flat
F2_0187,-86.5628,-144.9169,24.9,38862.7,95116.19,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.2,1.0,,,,,safe_flat
F2_0188,-86.5639,-144.6002,25.23,39423.51,95358.14,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.2,1.0,,,,,safe_flat
F2_0189,-86.565,-144.2827,25.56,39985.9,95603.62,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.3,1.0,,,,,safe_flat
F2_0190,-86.5659,-143.9666,25.89,40545.95,95850.9,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.4,1.0,,,,,safe_flat
F2_0191,-86.5667,-143.6437,26.23,41118.11,96106.4,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.4,1.0,,,,,safe_flat
F2_0192,-86.5674,-143.3317,26.55,41671.22,96356.15,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.5,1.0,,,,,safe_flat
F2_0193,-86.5613,-145.7323,24.05,37437.04,94514.06,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.1,1.0,,,,,safe_flat
F2_0194,-86.5626,-145.4418,24.35,37950.9,94728.94,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.1,1.0,,,,,safe_flat
F2_0195,-86.5639,-145.1321,24.68,38498.76,94960.71,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.1,1.0,,,,,safe_flat
F2_0196,-86.565,-144.8364,24.99,39021.92,95184.59,-121456.11,-37592.73,-1817489.41,0.0,1e-06,0.05,0.9048,0.1653,-1838.1,1.0,,,,,safe_flat
F2_0197,-86.5661,-144.5262,25.31,39400.38,95342.84,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.3,0.9,,,,,safe_flat
F2_0198,-86.5671,-144.2114,25.64,39959.9,95586.96,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.4,0.9,,,,,safe_flat
F2_0199,-86.568,-143.8896,25.97,40531.97,95839.46,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.4,0.9,,,,,safe_flat
F2_0200,-86.5688,-143.5668,26.31,41105.85,96095.68,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.5,0.9,,,,,safe_flat
F2_0201,-86.5694,-143.2678,26.61,41637.33,96335.56,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.5,0.9,,,,,safe_flat
F2_0202,-86.5636,-145.6655,24.12,37392.55,94490.27,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.2,0.9,,,,,safe_flat
F2_0203,-86.5649,-145.3626,24.44,37930.39,94715.02,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.2,0.9,,,,,safe_flat
F2_0204,-86.5661,-145.0614,24.75,38465.35,94941.21,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.2,0.9,,,,,safe_flat
F2_0205,-86.5672,-144.7585,25.07,39003.15,95171.25,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.2,0.9,,,,,safe_flat
F2_0206,-86.5683,-144.4405,25.4,39567.86,95415.62,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.3,0.9,,,,,safe_flat
F2_0207,-86.5693,-144.1233,25.73,40131.16,95662.24,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.3,0.9,,,,,safe_flat
F2_0208,-86.5701,-143.8148,26.05,40679.15,95904.89,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.3,0.9,,,,,safe_flat
F2_0209,-86.5709,-143.4894,26.39,41257.08,96163.68,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.4,0.9,,,,,safe_flat
F2_0210,-86.5646,-145.8683,23.91,37049.91,94348.48,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.2,0.9,,,,,safe_flat
F2_0211,-86.5658,-145.5972,24.19,37530.81,94547.79,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.1,0.9,,,,,safe_flat
F2_0212,-86.5671,-145.2874,24.52,38080.41,94778.19,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.2,0.9,,,,,safe_flat
F2_0213,-86.5683,-144.9909,24.83,38606.53,95001.34,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.1,0.9,,,,,safe_flat
F2_0214,-86.5694,-144.6825,25.15,39153.69,95236.11,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.2,0.9,,,,,safe_flat
F2_0215,-86.5705,-144.361,25.49,39724.18,95483.77,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.2,0.9,,,,,safe_flat
F2_0216,-86.5714,-144.0501,25.81,40275.8,95726.03,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.2,0.9,,,,,safe_flat
F2_0217,-86.5722,-143.7395,26.13,40827.06,95970.84,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.3,0.9,,,,,safe_flat
F2_0218,-86.573,-143.4116,26.47,41408.91,96232.16,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.3,0.9,,,,,safe_flat
F2_0219,-86.5668,-145.8006,23.99,37187.4,94405.24,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.1,0.9,,,,,safe_flat
F2_0220,-86.568,-145.526,24.27,37674.16,94607.61,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.0,0.9,,,,,safe_flat
F2_0221,-86.5693,-145.2155,24.6,38224.62,94839.1,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.1,0.9,,,,,safe_flat
F2_0222,-86.5705,-144.9189,24.91,38750.3,95062.77,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.1,0.9,,,,,safe_flat
F2_0223,-86.5716,-144.6058,25.23,39305.27,95301.63,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.1,0.9,,,,,safe_flat
F2_0224,-86.5726,-144.2781,25.58,39886.31,95554.69,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.2,0.9,,,,,safe_flat
F2_0225,-86.5735,-143.977,25.88,40420.17,95789.88,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.1,0.9,,,,,safe_flat
F2_0226,-86.5743,-143.6574,26.22,40986.83,96042.3,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.2,0.9,,,,,safe_flat
F2_0227,-86.5751,-143.3351,26.55,41558.36,96299.76,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.3,0.9,,,,,safe_flat
F2_0228,-86.569,-145.7393,24.05,37313.51,94457.46,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.0,0.9,,,,,safe_flat
F2_0229,-86.5703,-145.4506,24.35,37824.78,94670.67,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.9,0.9,,,,,safe_flat
F2_0230,-86.5715,-145.144,24.67,38367.72,94899.74,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.0,0.9,,,,,safe_flat
F2_0231,-86.5727,-144.8463,24.98,38895.0,95124.78,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.0,0.9,,,,,safe_flat
F2_0232,-86.5738,-144.5267,25.32,39460.97,95369.14,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.0,0.9,,,,,safe_flat
F2_0233,-86.5748,-144.2032,25.66,40034.06,95619.53,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.1,0.9,,,,,safe_flat
F2_0234,-86.5756,-143.9003,25.97,40570.59,95856.61,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.1,0.9,,,,,safe_flat
F2_0235,-86.5764,-143.5821,26.29,41134.33,96108.47,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.1,0.9,,,,,safe_flat
F2_0236,-86.5771,-143.2664,26.62,41693.86,96361.22,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.2,0.9,,,,,safe_flat
F2_0237,-86.5712,-145.6741,24.12,37446.21,94512.57,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.9,0.9,,,,,safe_flat
F2_0238,-86.5725,-145.376,24.43,37973.78,94733.27,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.9,0.9,,,,,safe_flat
F2_0239,-86.5737,-145.0736,24.75,38508.86,94959.73,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.9,0.9,,,,,safe_flat
F2_0240,-86.5749,-144.7697,25.07,39046.56,95189.93,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.9,0.9,,,,,safe_flat
F2_0241,-86.5759,-144.4495,25.4,39613.17,95435.35,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.9,0.9,,,,,safe_flat
F2_0242,-86.5769,-144.1324,25.73,40174.4,95681.29,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.0,0.9,,,,,safe_flat
F2_0243,-86.5778,-143.8162,26.06,40734.08,95929.36,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.0,0.9,,,,,safe_flat
F2_0244,-86.5786,-143.4964,26.39,41300.21,96183.11,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.1,0.9,,,,,safe_flat
F2_0245,-86.5723,-145.8658,23.93,37124.97,94379.45,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.9,0.9,,,,,safe_flat
F2_0246,-86.5734,-145.6107,24.19,37575.85,94566.56,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.7,0.9,,,,,safe_flat
F2_0247,-86.5747,-145.3013,24.51,38122.89,94796.11,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.8,0.9,,,,,safe_flat
F2_0248,-86.5759,-144.9987,24.83,38657.79,95023.22,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.8,0.9,,,,,safe_flat
F2_0249,-86.5771,-144.6849,25.16,39212.56,95261.53,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.8,0.9,,,,,safe_flat
F2_0250,-86.5781,-144.3717,25.48,39766.32,95502.19,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.9,0.9,,,,,safe_flat
F2_0251,-86.579,-144.0743,25.79,40292.16,95733.26,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.8,0.9,,,,,safe_flat
F2_0252,-86.5799,-143.7378,26.14,40887.31,95997.76,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.0,0.9,,,,,safe_flat
F2_0253,-86.5806,-143.4166,26.47,41455.56,96253.24,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1839.0,0.9,,,,,safe_flat
F2_0254,-86.5745,-145.8017,24.0,37255.95,94433.61,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.7,0.9,,,,,safe_flat
F2_0255,-86.5756,-145.5408,24.26,37716.74,94625.42,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.6,0.9,,,,,safe_flat
F2_0256,-86.5769,-145.2336,24.59,38259.33,94853.79,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.7,0.9,,,,,safe_flat
F2_0257,-86.5781,-144.9353,24.89,38786.21,95078.14,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.7,0.9,,,,,safe_flat
F2_0258,-86.5793,-144.6051,25.24,39369.54,95329.47,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.8,0.9,,,,,safe_flat
F2_0259,-86.5802,-144.3054,25.55,39899.05,95560.28,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.8,0.9,,,,,safe_flat
F2_0260,-86.5811,-144.0018,25.86,40435.36,95796.61,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.7,0.9,,,,,safe_flat
F2_0261,-86.582,-143.658,26.22,41042.86,96067.41,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.9,0.9,,,,,safe_flat
F2_0262,-86.5827,-143.3381,26.55,41608.37,96322.42,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.9,0.9,,,,,safe_flat
F2_0263,-86.5767,-145.737,24.07,37387.97,94488.36,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.6,0.9,,,,,safe_flat
F2_0264,-86.5779,-145.4612,24.35,37874.67,94691.61,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.6,1.0,,,,,safe_flat
F2_0265,-86.5791,-145.1629,24.66,38401.02,94913.88,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.6,1.0,,,,,safe_flat
F2_0266,-86.5803,-144.8543,24.98,38945.58,95146.5,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.6,0.9,,,,,safe_flat
F2_0267,-86.5814,-144.5326,25.32,39513.48,95391.96,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.7,0.9,,,,,safe_flat
F2_0268,-86.5824,-144.2141,25.65,40075.7,95637.83,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.7,0.9,,,,,safe_flat
F2_0269,-86.5833,-143.9004,25.97,40629.35,95882.73,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.8,0.9,,,,,safe_flat
F2_0270,-86.5841,-143.5839,26.3,41188.25,96132.7,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.8,0.9,,,,,safe_flat
F2_0271,-86.5848,-143.2598,26.63,41760.67,96391.58,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.9,0.9,,,,,safe_flat
F2_0272,-86.5789,-145.6693,24.14,37525.14,94545.42,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.5,1.0,,,,,safe_flat
F2_0273,-86.5802,-145.3842,24.43,38027.65,94755.95,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.5,1.0,,,,,safe_flat
F2_0274,-86.5814,-145.0804,24.75,38563.35,94982.93,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.5,1.0,,,,,safe_flat
F2_0275,-86.5825,-144.7895,25.05,39076.32,95202.75,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.5,1.0,,,,,safe_flat
F2_0276,-86.5836,-144.4564,25.4,39663.63,95457.35,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.6,1.0,,,,,safe_flat
F2_0277,-86.5846,-144.1319,25.74,40235.97,95708.45,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.7,0.9,,,,,safe_flat
F2_0278,-86.5854,-143.82,26.06,40786.16,95952.59,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.7,0.9,,,,,safe_flat
F2_0279,-86.5862,-143.5108,26.37,41331.64,96197.28,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.7,0.9,,,,,safe_flat
F2_0280,-86.58,-145.8594,23.95,37208.15,94413.82,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.5,1.0,,,,,safe_flat
F2_0281,-86.5811,-145.6029,24.21,37659.86,94601.64,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.4,1.0,,,,,safe_flat
F2_0282,-86.5824,-145.3057,24.52,38183.43,94821.68,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.4,1.0,,,,,safe_flat
F2_0283,-86.5836,-145.0077,24.83,38708.2,95044.76,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.4,1.0,,,,,safe_flat
F2_0284,-86.5847,-144.7017,25.15,39247.38,95276.58,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.4,1.0,,,,,safe_flat
F2_0285,-86.5857,-144.3966,25.46,39784.87,95510.29,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.5,1.0,,,,,safe_flat
F2_0286,-86.5867,-144.0621,25.81,40374.44,95769.64,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.6,1.0,,,,,safe_flat
F2_0287,-86.5876,-143.7435,26.14,40935.85,96019.47,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.6,0.9,,,,,safe_flat
F2_0288,-86.5883,-143.4403,26.44,41470.42,96259.96,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.6,0.9,,,,,safe_flat
F2_0289,-86.5822,-145.7957,24.02,37338.41,94467.79,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.4,1.0,,,,,safe_flat
F2_0290,-86.5834,-145.5329,24.29,37800.88,94660.65,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.3,1.0,,,,,safe_flat
F2_0291,-86.5846,-145.2294,24.6,38334.95,94885.83,-120813.85,-37078.93,-1817536.98,0.0,1e-06,0.05,0.9048,0.1653,-1838.3,1.0,,,,,safe_flat
